Total_Bsmt_SF,Gr_Liv_Area,Garage_Area,Year_Built,Year_Remod/Add,Mas_Vnr_Area,Full_Bath,BsmtFin_SF_1,Overall_Qual,Exter_Qual,Bsmt_Qual,Kitchen_Qual,Fireplace_Qu,Garage_Finish,Bsmt_Exposure,Heating_QC,MS_SubClass,Foundation,Garage_Type,Neighborhood_High,Neighborhood_Low,SalePrice
868.0,1146,438.0,2003,2003,442.0,2,786.0,7.0,1,3,1,3,3,2,2,0,1,1,0,0,187500
1041.0,1125,352.0,1976,1976,255.0,1,631.0,6.0,0,1,0,1,1,2,2,0,0,0,0,1,125000
1017.0,2057,180.0,1936,1987,0.0,1,223.0,7.0,1,2,1,3,3,0,1,0,0,1,0,0,250000
481.0,899,200.0,1910,1950,0.0,1,0.0,5.0,0,1,0,0,1,0,0,0,0,0,0,1,78000
828.0,1594,0.0,1910,1996,0.0,2,0.0,3.705,0,1,0,0,0,0,1,0,0,0,0,1,118000
1694.0,1694,818.0,2007,2007,254.0,2,0.0,8.0,1,3,1,0,3,0,2,1,1,1,1,0,318000
777.0,1911,471.0,1993,1994,125.0,2,380.0,8.0,1,2,1,2,2,0,2,1,1,1,0,0,215000
432.0,672,0.0,1925,1950,0.0,1,0.0,3.705,0,0,0,0,0,0,0,0,0,0,0,1,72000
1193.0,1523,478.0,1976,1976,160.0,2,644.0,6.0,0,2,0,2,3,0,0,1,0,1,0,0,180000
1606.0,1651,616.0,1986,1986,132.0,2,1398.0,6.0,0,2,0,2,3,0,0,1,0,1,0,0,184000
1041.0,1041,270.0,1959,1959,132.0,1,991.0,5.0,0,1,0,0,2,0,2,1,0,1,0,0,124500
1604.0,1604,576.0,1958,1958,0.0,2,0.0,5.0,0,1,0,0,1,0,0,0,0,1,0,0,135000
981.0,1672,240.0,1940,1989,0.0,1,521.0,6.0,0,1,1,3,1,0,2,0,0,0,0,1,164900
1164.0,1164,528.0,1969,1969,168.0,1,0.0,7.0,0,1,0,0,1,0,0,1,0,1,0,0,140000
1041.0,1041,294.0,1958,1958,0.0,1,0.0,5.0,0,1,0,0,2,0,1,1,0,1,0,0,128000
450.0,1034,504.0,1978,1978,40.0,1,450.0,6.0,0,2,0,1,3,3,2,0,0,0,0,0,153000
796.0,1609,228.0,1910,1950,0.0,1,0.0,6.0,1,2,0,0,1,0,2,0,0,0,0,1,127500
572.0,1337,264.0,1950,2006,0.0,1,32.0,5.0,0,1,1,3,2,0,1,1,0,1,0,0,141500
1463.0,2622,712.0,1994,1995,362.0,2,1032.0,8.0,1,3,1,2,2,2,2,1,1,1,0,0,325000
1594.0,1594,472.0,1993,1993,112.0,2,0.0,7.0,0,2,1,2,2,0,2,1,1,1,0,0,188500
1262.0,1262,572.0,2006,2006,68.0,2,905.0,6.0,1,2,1,0,3,0,1,1,1,1,0,0,185000
1175.0,1175,0.0,2005,2006,126.0,1,80.0,6.0,0,2,1,0,0,0,2,1,1,0,0,0,146000
624.0,1288,280.0,1917,2007,0.0,1,0.0,6.0,0,1,2,3,1,0,2,0,0,1,0,1,119000
630.0,1302,280.0,1971,1971,142.0,2,0.0,5.0,0,1,0,0,1,0,0,0,0,0,0,1,112000
1247.0,1247,550.0,2005,2005,0.0,1,1039.0,8.0,1,2,1,3,3,0,2,1,1,1,0,0,197000
1738.0,2589,831.0,2006,2006,215.0,2,1369.0,9.214285714285714,1,3,2,3,2,0,1,1,1,1,1,0,412083
1568.0,1689,857.0,2002,2002,148.0,2,1218.0,8.0,1,2,1,3,2,0,2,1,1,1,0,0,271000
1405.0,1405,478.0,2003,2003,235.0,2,1000.0,7.0,1,2,1,3,2,0,2,1,1,1,1,0,200000
1228.0,1324,585.0,1976,1976,130.0,2,624.0,7.0,0,2,1,1,3,3,0,0,0,1,0,0,174000
1377.0,1377,351.0,1960,1960,0.0,1,1098.0,5.0,0,1,0,2,1,0,0,1,0,1,0,0,156500
872.0,1756,422.0,1996,1997,42.0,2,742.0,6.0,1,3,0,0,3,0,2,1,1,1,0,0,204000
1228.0,1228,271.0,1966,2006,0.0,1,0.0,5.0,0,1,1,0,1,0,1,1,0,1,0,0,149350
1008.0,1008,275.0,1954,1954,0.0,1,486.0,5.0,0,1,0,3,2,0,1,1,0,1,0,0,137000
1153.0,2031,541.0,1998,1999,202.0,2,252.0,7.0,1,2,1,2,3,2,2,1,1,1,0,0,222500
752.0,1504,440.0,2007,2007,22.0,2,0.0,6.0,1,2,1,0,3,2,2,1,1,1,0,0,166000
936.0,936,0.0,1920,1950,0.0,1,579.0,5.0,0,1,0,3,0,0,0,0,1,0,0,1,109500
0.0,1383,498.0,1954,1954,0.0,1,0.0,3.705,0,0,0,0,1,0,0,1,0,1,0,1,122000
967.0,967,180.0,1920,1990,0.0,1,0.0,5.0,0,1,0,3,1,0,1,0,0,0,0,1,99900
1656.0,1656,826.0,2006,2006,0.0,2,24.0,8.0,1,2,1,0,2,2,2,1,1,1,0,0,249700
1092.0,1152,300.0,1950,2004,0.0,1,0.0,6.0,0,1,1,3,1,0,2,1,0,1,0,0,158500
1142.0,1142,0.0,2005,2005,0.0,1,24.0,6.0,0,1,1,0,0,1,2,1,1,0,0,0,139500
1381.0,1403,470.0,2000,2000,0.0,2,1136.0,6.0,1,2,1,0,1,2,2,1,0,1,0,0,202000
1626.0,1712,588.0,1959,2005,122.0,2,528.0,5.0,0,1,0,0,3,0,2,0,0,1,0,0,145000
1198.0,1258,400.0,1969,1969,0.0,0,1198.0,3.705,0,2,0,0,1,2,0,0,0,0,0,0,108959
747.0,1687,572.0,1948,1950,0.0,1,353.0,5.0,0,1,0,2,1,2,0,1,0,0,0,0,160000
1560.0,1560,484.0,1958,1958,260.0,2,0.0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,128600
793.0,1935,550.0,1976,1976,233.0,2,0.0,7.0,0,2,0,2,2,0,0,1,0,1,0,0,197900
1047.0,1083,596.0,1976,1976,252.0,1,1005.0,7.0,1,3,0,1,2,3,0,0,0,1,0,0,172000
876.0,907,308.0,1977,1977,0.0,1,60.0,5.0,0,2,0,0,2,2,0,1,0,1,0,0,130000
1666.0,1675,435.0,1999,2000,0.0,2,1223.0,6.0,1,3,1,0,2,1,2,1,1,1,0,0,195000
988.0,988,520.0,1954,1954,0.0,1,0.0,5.0,0,1,0,0,2,0,2,1,0,1,0,0,113000
1491.0,1491,490.0,2001,2001,0.0,2,0.0,8.0,1,3,1,0,2,0,2,1,1,1,0,0,209000
1645.0,1479,578.0,1987,1989,310.0,2,904.0,7.0,0,2,1,1,3,3,2,0,1,1,0,0,213500
631.0,1112,480.0,1951,1951,0.0,1,308.0,5.0,0,1,0,0,1,0,0,1,0,0,0,0,126000
1436.0,1689,480.0,1956,1956,0.0,1,0.0,6.0,0,1,0,3,1,0,0,1,0,1,0,1,127500
1710.0,1710,557.0,2007,2007,178.0,2,1034.0,9.214285714285714,1,3,2,3,2,3,2,1,1,1,1,0,334000
1253.0,1253,352.0,1960,1960,212.0,1,733.0,6.0,0,1,0,1,2,0,0,1,0,1,0,0,157000
864.0,864,294.0,1962,1962,0.0,1,110.0,5.0,0,1,0,0,1,0,1,1,0,0,0,0,125500
728.0,1456,410.0,2005,2005,0.0,2,648.0,7.0,1,2,1,3,3,2,2,1,1,1,0,0,189000
1188.0,1217,497.0,1990,1991,0.0,2,611.0,7.0,0,2,1,0,1,2,2,0,1,1,0,0,173000
1748.0,2646,550.0,1974,1974,145.0,2,1023.0,7.0,1,2,1,2,2,3,1,0,0,1,0,0,260000
866.0,1768,578.0,2007,2007,0.0,2,20.0,8.0,1,2,1,0,2,2,2,1,1,1,0,0,212000
870.0,914,576.0,1996,1996,0.0,1,298.0,5.0,1,2,0,0,1,2,2,0,1,0,0,0,148000
533.0,1775,480.0,1964,1964,0.0,2,0.0,6.0,0,1,0,0,1,0,0,0,0,1,0,0,136300
1361.0,2620,600.0,1977,1977,1.0,2,498.0,5.0,0,2,0,2,2,0,2,0,0,1,0,0,190000
797.0,1627,420.0,1900,2006,0.0,2,0.0,5.0,0,0,0,0,1,0,0,0,0,0,0,1,139500
660.0,1320,400.0,2003,2003,0.0,2,0.0,7.0,1,2,1,0,3,0,2,1,1,1,0,0,162000
732.0,1123,264.0,1939,1950,0.0,1,0.0,3.705,0,1,0,0,1,0,1,0,1,0,0,1,100000
864.0,874,288.0,1968,2003,0.0,1,441.0,5.0,0,1,0,0,2,0,2,1,0,1,0,0,126500
1502.0,2730,576.0,1986,1987,172.0,2,28.0,7.0,1,1,1,2,3,3,2,1,0,1,0,0,301000
824.0,1786,684.0,1997,1997,0.0,2,648.0,6.0,0,2,1,0,2,0,2,1,1,1,0,0,204750
0.0,1040,420.0,1949,1950,0.0,2,0.0,3.705,0,0,0,0,1,0,0,0,0,0,0,0,90000
973.0,2350,393.0,1920,1960,0.0,2,234.0,5.0,0,1,0,0,1,0,0,0,0,0,0,1,130000
900.0,1770,530.0,1968,1968,300.0,1,361.0,5.0,0,2,0,0,2,1,2,1,0,1,0,0,155000
1269.0,1269,308.0,1960,1960,0.0,1,374.0,5.0,0,1,0,1,1,0,0,1,0,0,0,0,155000
1039.0,1039,504.0,1965,1965,0.0,1,841.0,5.0,0,1,0,0,1,1,2,0,1,1,0,0,131500
1156.0,1520,364.0,1955,1972,164.0,1,674.0,6.0,0,1,0,3,2,2,2,0,0,0,0,0,153000
1704.0,1704,772.0,2007,2008,200.0,2,1218.0,8.0,1,3,1,3,2,0,2,1,1,1,1,0,306000
1686.0,1686,899.0,2006,2006,518.0,2,1023.0,9.214285714285714,1,3,2,3,3,0,2,1,1,1,1,0,332200
1638.0,1646,800.0,2007,2008,338.0,2,1513.0,8.0,1,2,1,3,2,3,2,1,1,1,0,0,293077
914.0,914,270.0,1961,1961,0.0,1,314.0,3.705,0,1,0,0,1,0,2,1,0,0,0,0,128000
1149.0,1616,216.0,1926,2004,0.0,2,370.0,6.0,0,1,1,0,1,1,1,0,0,0,0,1,152000
720.0,1192,0.0,1949,1950,0.0,1,0.0,3.705,0,1,0,0,0,0,0,0,0,0,0,0,135000
1008.0,2210,205.0,1880,1950,0.0,2,0.0,6.0,0,1,0,0,1,1,0,0,0,0,0,1,117500
845.0,1296,576.0,1927,1950,0.0,1,276.0,6.0,0,1,0,0,1,0,0,0,0,0,0,1,127500
2461.0,2497,676.0,1981,1981,0.0,2,1632.0,8.0,1,2,1,3,2,3,1,1,0,1,0,0,373000
546.0,1092,0.0,1970,2007,0.0,2,358.0,6.0,0,1,0,0,0,0,2,0,0,0,0,1,98000
423.0,1652,473.0,1994,2007,44.0,2,343.0,7.0,0,2,1,0,2,0,2,0,1,1,0,0,203135
880.0,1716,512.0,1996,1996,0.0,2,0.0,7.0,1,2,1,2,2,0,2,1,1,1,0,0,191000
0.0,1014,267.0,1956,1956,0.0,1,0.0,5.0,0,0,0,0,2,0,0,1,0,1,0,0,98000
1200.0,1200,0.0,1987,1988,0.0,3,1200.0,5.0,0,2,0,0,0,3,0,0,0,0,0,1,179000
1422.0,1432,492.0,2006,2006,206.0,2,379.0,8.0,1,3,1,3,3,2,2,1,1,1,0,0,245000
1650.0,1680,583.0,1998,1999,0.0,2,144.0,7.0,1,3,1,2,3,0,2,1,1,1,0,0,213250
0.0,869,390.0,1948,1950,0.0,1,0.0,3.705,0,0,0,0,1,0,0,1,0,0,0,1,89900
832.0,1718,427.0,1998,1998,40.0,2,0.0,7.0,0,2,0,2,3,0,1,1,1,1,0,0,185000
525.0,1092,264.0,1973,1973,567.0,1,312.0,6.0,0,1,0,0,1,0,0,0,0,0,0,1,113500
715.0,715,660.0,1929,1950,0.0,1,0.0,3.705,0,1,0,0,1,1,0,0,0,0,0,0,68000
1560.0,1560,573.0,2003,2003,0.0,2,0.0,7.0,1,3,1,0,3,0,2,1,1,1,0,0,201000
866.0,1768,603.0,2005,2005,0.0,2,400.0,7.0,1,2,1,0,2,0,1,1,1,1,0,0,226700
2320.0,2290,1174.0,2007,2007,970.0,2,1684.0,9.214285714285714,1,3,2,3,3,2,2,1,1,1,1,0,500067
848.0,1598,433.0,2004,2005,0.0,2,0.0,7.0,1,2,1,3,3,2,2,1,1,1,0,0,201490
990.0,990,528.0,1994,1994,0.0,1,722.0,5.0,0,2,0,0,1,0,2,1,1,0,0,0,155000
941.0,941,564.0,1978,1978,124.0,1,941.0,5.0,0,2,1,0,1,2,1,0,0,1,0,0,145000
611.0,1362,502.0,1920,1999,0.0,2,0.0,6.0,0,0,0,0,3,1,2,0,0,0,0,1,128000
915.0,1690,442.0,2000,2000,0.0,2,520.0,6.0,0,2,0,2,2,0,2,1,1,1,0,0,187000
547.0,1072,525.0,2005,2006,80.0,1,547.0,6.0,0,2,0,0,3,3,1,0,0,0,0,1,145500
572.0,572,200.0,1925,1950,0.0,1,0.0,3.705,0,1,0,0,1,0,0,0,0,0,0,1,75000
1546.0,1546,796.0,2005,2006,204.0,2,20.0,7.0,1,2,1,0,2,1,2,1,1,1,0,0,217000
1336.0,1346,660.0,2008,2008,60.0,2,78.0,7.0,1,2,1,2,3,0,2,1,1,1,0,0,220000
732.0,1790,484.0,1972,1972,288.0,1,247.0,6.0,0,1,0,2,2,0,1,1,0,1,0,0,165150
940.0,1026,576.0,1978,1978,0.0,1,505.0,6.0,0,2,0,0,1,3,0,0,0,0,0,0,147000
1504.0,1504,478.0,1996,1996,196.0,2,690.0,7.0,1,2,1,2,3,3,2,1,1,1,0,0,203000
1398.0,1700,447.0,1959,1959,0.0,1,1018.0,5.0,0,1,1,3,2,0,1,1,0,1,0,0,165500
864.0,864,0.0,1914,1950,0.0,1,41.0,3.705,0,1,0,0,0,0,0,0,0,0,0,1,67000
822.0,1851,440.0,1964,1993,340.0,2,536.0,6.0,0,1,1,1,2,3,1,1,0,1,0,0,187000
756.0,1512,440.0,2000,2000,513.0,2,507.0,6.0,1,2,1,0,1,0,2,0,1,0,0,0,180000
651.0,1298,240.0,1921,2005,0.0,2,113.0,6.0,0,1,0,3,1,0,1,0,0,0,0,0,146500
1673.0,1673,583.0,2000,2000,0.0,2,1412.0,7.0,1,1,1,2,2,3,2,1,1,1,0,0,270000
936.0,996,564.0,1992,1992,0.0,1,747.0,6.0,0,2,1,0,1,2,2,0,1,1,0,0,147000
816.0,1224,280.0,1948,2004,0.0,1,481.0,6.0,0,1,0,0,1,0,0,0,0,0,0,0,132000
840.0,1374,338.0,1920,1950,0.0,1,315.0,3.705,0,1,0,0,3,0,2,0,1,0,0,1,105000
780.0,1716,0.0,1912,2000,0.0,2,210.0,5.0,0,1,0,0,0,0,2,0,1,0,0,0,135900
1650.0,3279,841.0,2003,2003,603.0,3,1416.0,8.0,1,2,2,3,3,3,2,1,1,1,1,0,538000
1143.0,1143,0.0,2006,2006,0.0,1,0.0,7.0,1,2,1,0,0,0,2,1,1,0,0,0,147000
1652.0,1652,840.0,2006,2007,300.0,2,1572.0,9.214285714285714,1,3,2,3,3,0,2,1,1,1,1,0,325000
1046.0,1054,240.0,1947,1993,0.0,1,0.0,5.0,1,1,0,0,1,0,1,1,0,0,0,0,124000
935.0,935,288.0,1965,1965,114.0,1,560.0,5.0,0,1,0,0,1,0,0,1,0,1,0,0,137000
1313.0,2377,528.0,1915,1950,0.0,2,0.0,3.705,0,1,1,2,1,0,0,0,0,0,0,1,142900
924.0,1122,528.0,1948,2005,0.0,1,144.0,5.0,0,1,1,0,1,0,2,1,0,1,0,1,147000
1180.0,1180,477.0,1970,1970,0.0,1,0.0,5.0,0,1,0,0,2,0,0,1,0,1,0,0,128000
815.0,1690,225.0,1916,1950,0.0,1,0.0,7.0,0,1,0,3,1,0,2,0,0,0,0,1,144000
1370.0,1370,484.0,2006,2006,178.0,2,24.0,8.0,1,2,1,3,2,1,2,1,1,1,1,0,205000
1486.0,1486,480.0,1964,1999,0.0,1,637.0,5.0,0,1,0,0,3,0,2,1,1,0,0,1,167000
676.0,1131,200.0,1941,1950,0.0,1,0.0,5.0,0,1,0,0,1,0,2,0,0,0,0,1,66500
1286.0,2799,704.0,1993,1993,420.0,2,247.0,8.0,1,2,1,2,3,0,2,1,1,1,0,0,315000
728.0,1456,440.0,2006,2006,0.0,2,0.0,7.0,1,2,1,2,3,0,2,1,1,1,0,0,155835
1587.0,1734,528.0,1995,1996,0.0,2,741.0,8.0,1,2,1,0,2,0,2,1,1,1,1,0,239500
1504.0,1531,700.0,2006,2006,122.0,2,1037.0,9.214285714285714,1,3,2,3,3,2,2,1,1,1,1,0,300000
1922.0,1922,692.0,2002,2002,886.0,2,1329.0,8.0,1,2,1,3,3,2,2,1,1,1,0,0,282000
1144.0,1144,336.0,1960,1960,69.0,1,0.0,5.0,0,1,0,3,2,0,0,1,0,1,0,0,120000
1385.0,1363,439.0,1954,2005,0.0,1,226.0,7.0,0,2,0,2,1,3,2,1,0,1,0,0,241500
1858.0,1866,870.0,2008,2008,492.0,2,372.0,9.214285714285714,1,2,2,3,3,0,2,1,1,1,1,0,336860
1007.0,1077,210.0,1922,1950,0.0,1,0.0,3.705,0,1,0,3,1,0,0,0,0,0,0,1,91000
1550.0,1550,528.0,2006,2007,0.0,2,0.0,8.0,1,2,1,0,3,0,2,1,1,1,0,0,207500
1594.0,1646,482.0,2004,2005,174.0,2,1474.0,7.0,1,3,2,3,3,3,2,1,1,1,0,0,250000
1248.0,1248,438.0,2005,2006,16.0,2,16.0,7.0,1,2,1,0,3,2,2,1,1,1,0,0,167240
1235.0,1245,495.0,2004,2005,0.0,2,24.0,7.0,1,2,1,0,2,0,2,1,1,1,0,0,178000
1052.0,1052,311.0,1963,1963,203.0,1,617.0,6.0,0,1,0,0,3,0,0,1,0,1,0,0,127000
1829.0,1829,535.0,1967,1967,120.0,2,506.0,6.0,0,1,0,0,2,0,1,1,0,1,0,0,218500
952.0,952,283.0,1956,1956,0.0,1,228.0,3.705,0,1,0,0,1,0,2,1,0,0,0,0,135750
1480.0,1480,620.0,2003,2009,506.0,2,1188.0,7.0,1,2,1,0,2,0,2,1,1,1,0,0,214000
1844.0,1844,620.0,2005,2006,366.0,2,976.0,8.0,1,2,1,3,3,0,2,1,1,1,0,0,257000
825.0,1497,672.0,1937,2000,0.0,2,201.0,6.0,0,1,0,0,1,0,2,0,0,0,0,1,157000
976.0,976,215.0,1942,1950,0.0,1,305.0,5.0,0,1,0,0,1,1,0,0,0,0,0,1,102000
876.0,964,432.0,1921,2006,0.0,1,713.0,5.0,0,2,0,0,1,0,2,0,0,0,0,0,163500
1490.0,1501,577.0,1999,1999,183.0,2,679.0,7.0,1,2,1,0,2,3,2,1,1,1,0,0,204000
1150.0,1560,313.0,1956,1956,259.0,1,546.0,5.0,0,1,0,2,1,0,2,1,0,1,0,1,103500
1440.0,3395,0.0,1914,1995,0.0,2,256.0,6.0,0,1,0,0,0,0,2,0,0,0,0,0,200000
864.0,864,399.0,1958,1958,0.0,1,453.0,5.0,0,1,0,0,1,0,0,1,0,1,0,0,118000
1525.0,1525,541.0,2000,2000,244.0,2,1400.0,7.0,1,2,1,0,2,2,2,1,1,1,0,0,235000
1106.0,1190,540.0,1962,1962,120.0,1,803.0,5.0,0,1,0,0,1,2,0,0,0,1,0,0,132500
1302.0,1830,859.0,2006,2006,0.0,2,0.0,8.0,1,2,1,0,2,0,2,1,1,1,0,0,221300
1500.0,1500,570.0,2004,2004,210.0,2,20.0,7.0,1,2,1,0,2,2,2,1,1,1,0,0,190000
826.0,1762,591.0,2002,2002,199.0,2,456.0,7.0,1,2,1,0,3,0,2,1,1,1,0,0,222000
1902.0,1902,567.0,1959,2002,0.0,2,1406.0,7.0,1,2,2,2,3,2,0,1,1,1,0,0,335000
1614.0,1658,726.0,2008,2008,294.0,2,0.0,8.0,1,2,1,3,3,0,2,1,1,1,0,0,257500
1498.0,1506,592.0,2008,2008,284.0,2,0.0,9.214285714285714,1,2,2,3,3,0,2,1,1,1,0,0,264132
864.0,899,288.0,1967,2004,89.0,1,450.0,5.0,0,1,1,0,3,0,2,1,1,1,0,0,130000
297.0,1654,336.0,1930,1982,0.0,2,0.0,5.0,0,1,0,3,1,0,2,0,0,0,0,1,137000
520.0,912,360.0,1930,1995,0.0,1,0.0,5.0,0,1,0,0,2,0,0,0,0,0,0,1,99500
1319.0,1373,591.0,1978,1978,0.0,1,1319.0,5.0,0,2,0,2,3,2,0,0,0,1,0,0,160250
970.0,1709,380.0,2004,2004,50.0,2,0.0,7.0,1,2,1,0,1,0,2,0,1,0,0,1,130000
816.0,816,100.0,1922,1950,0.0,1,0.0,5.0,0,1,0,0,1,0,2,0,0,0,0,1,75200
384.0,1091,429.0,1993,1996,0.0,1,114.0,6.0,0,2,0,0,3,2,2,0,0,1,0,0,131250
1081.0,1081,401.0,1960,1993,276.0,1,697.0,6.0,0,1,0,0,1,3,0,1,0,0,0,0,148000
1024.0,1020,288.0,1965,1965,0.0,2,544.0,5.0,0,1,0,0,1,0,1,1,0,1,0,0,124100
944.0,999,588.0,1961,2007,210.0,1,867.0,7.0,1,1,2,0,2,2,1,0,0,1,0,0,178400
1440.0,1440,0.0,1977,1977,0.0,2,1440.0,3.705,0,2,0,0,0,3,0,0,1,0,0,1,150000
853.0,1753,534.0,1998,1999,290.0,2,638.0,7.0,1,2,0,1,2,0,2,1,1,1,0,0,217000
1100.0,1964,760.0,2005,2006,192.0,2,0.0,8.0,1,2,1,3,3,0,2,1,1,1,0,0,252000
1141.0,1141,484.0,2006,2006,0.0,1,54.0,7.0,1,2,1,0,2,0,2,1,1,0,0,0,152000
832.0,854,576.0,1929,2001,0.0,1,0.0,7.0,0,1,0,0,1,0,2,0,0,0,0,1,132000
770.0,1182,378.0,1945,1950,0.0,1,310.0,6.0,0,0,0,0,1,0,0,0,0,0,0,1,120000
1606.0,2091,521.0,2005,2006,385.0,2,1290.0,9.214285714285714,1,3,2,3,2,2,2,1,1,1,1,0,338500
576.0,985,676.0,1920,1994,0.0,1,0.0,3.705,0,1,0,0,1,0,1,0,0,0,0,0,105000
729.0,1446,406.0,1996,1997,0.0,2,604.0,7.0,0,2,0,2,1,3,2,1,1,1,0,0,175000
1160.0,2022,505.0,1977,1977,299.0,2,392.0,7.0,0,2,0,2,3,0,2,1,0,1,0,0,192000
847.0,1948,434.0,2004,2005,0.0,2,0.0,7.0,1,2,1,3,3,0,2,1,1,1,0,0,195000
768.0,1590,676.0,2008,2008,0.0,2,0.0,8.0,1,2,1,0,2,0,2,1,1,1,0,0,210000
847.0,1948,434.0,2003,2003,16.0,2,0.0,7.0,1,2,1,3,3,0,2,1,1,1,0,0,211000
672.0,1324,240.0,1936,1950,0.0,1,672.0,3.705,0,1,0,0,1,0,0,0,0,0,0,1,128000
1425.0,1425,576.0,1964,1964,272.0,2,490.0,6.0,0,1,0,3,2,0,1,1,0,1,0,0,180500
662.0,2337,560.0,1900,1950,0.0,2,0.0,5.0,0,1,0,0,1,0,0,0,0,0,0,1,90000
822.0,908,512.0,1940,1996,0.0,1,130.0,5.0,0,1,0,0,1,0,0,0,1,1,0,0,138500
738.0,1492,440.0,2006,2006,0.0,2,0.0,7.0,1,2,1,0,3,0,2,1,1,1,0,0,169985
1150.0,1150,288.0,1961,1961,0.0,1,781.0,5.0,0,1,0,0,2,0,0,1,0,1,0,0,146000
1080.0,2097,678.0,1993,1993,0.0,2,50.0,7.0,1,2,1,2,1,0,2,1,1,1,0,0,228000
1256.0,1256,311.0,1959,1959,0.0,1,476.0,5.0,0,1,1,0,2,0,1,1,1,1,0,0,159000
1095.0,1939,1053.0,2006,2006,0.0,2,0.0,8.0,1,2,1,3,2,1,1,1,1,1,0,0,266000
816.0,1566,450.0,1924,1950,145.0,1,0.0,5.0,0,1,1,0,1,0,2,0,1,0,0,1,139000
784.0,784,0.0,1955,1955,0.0,1,784.0,3.705,0,1,0,0,0,2,0,0,0,0,0,1,91900
1489.0,1500,674.0,2006,2006,132.0,2,36.0,8.0,1,2,1,3,2,0,2,1,1,1,0,0,212999
1833.0,1850,772.0,2004,2005,378.0,2,1261.0,9.214285714285714,1,3,1,3,3,3,2,1,1,1,1,0,326000
789.0,1515,393.0,2004,2004,0.0,2,0.0,6.0,1,2,1,3,3,0,2,1,1,1,0,0,179000
1518.0,1537,788.0,2006,2007,258.0,2,1036.0,8.0,1,3,1,0,3,3,2,1,1,1,0,0,294000
483.0,987,288.0,1972,1972,425.0,1,110.0,6.0,0,1,0,0,1,0,0,0,0,0,0,1,97000
1391.0,1962,868.0,2006,2006,0.0,2,464.0,7.0,1,2,1,0,2,1,2,1,1,1,0,0,239799
1251.0,1433,441.0,1961,1990,0.0,1,915.0,5.0,0,1,0,3,1,1,0,1,0,1,0,0,161000
848.0,848,420.0,2003,2003,170.0,1,686.0,6.0,1,2,1,0,3,2,2,1,1,1,0,0,136500
483.0,987,264.0,1972,2007,510.0,1,162.0,6.0,0,1,1,0,1,0,1,0,0,0,0,1,118000
845.0,845,360.0,1982,2006,0.0,1,565.0,3.705,0,1,0,0,1,0,0,1,0,0,0,0,129500
952.0,1548,672.0,1925,2007,0.0,2,0.0,7.0,1,1,2,0,1,0,1,0,0,0,0,1,205000
2035.0,2515,484.0,1957,1975,0.0,3,1219.0,6.0,1,1,0,2,2,0,0,1,1,1,0,0,200624
1694.0,1694,856.0,2006,2007,302.0,2,0.0,8.0,1,3,1,3,2,1,2,1,1,1,1,0,322400
1578.0,1602,810.0,2007,2007,180.0,2,1478.0,8.0,1,2,1,3,2,2,2,1,1,1,0,0,293200
1684.0,1684,564.0,2005,2005,616.0,2,28.0,9.214285714285714,1,3,2,3,2,0,2,1,1,1,1,0,266000
918.0,1683,440.0,1978,1978,92.0,2,226.0,6.0,0,1,0,2,2,0,1,1,0,1,0,0,172500
1088.0,1869,456.0,1890,1996,0.0,1,1088.0,5.0,0,1,0,0,1,0,0,0,0,0,0,1,124900
1022.0,1432,216.0,1923,1950,0.0,1,0.0,6.0,0,1,1,3,1,0,0,0,0,1,0,1,149000
1414.0,1414,494.0,2004,2004,98.0,2,24.0,7.0,1,2,1,0,2,2,2,1,1,1,0,0,185500
1348.0,1358,418.0,2002,2002,0.0,1,872.0,8.0,1,2,1,2,1,0,2,1,1,1,0,0,220000
1496.0,1496,474.0,2007,2007,140.0,2,0.0,8.0,1,2,1,0,3,2,2,1,1,1,0,0,225000
932.0,932,306.0,1950,1950,0.0,1,0.0,6.0,0,1,1,3,1,0,2,1,0,1,0,0,124000
0.0,1040,400.0,1950,1950,0.0,2,0.0,3.705,0,0,0,0,1,0,0,0,0,0,0,0,92900
1072.0,1072,1184.0,1925,1950,0.0,1,134.0,5.0,0,1,0,0,1,0,0,0,0,0,0,1,126500
864.0,864,576.0,1972,1972,0.0,1,600.0,3.705,0,1,0,0,1,0,0,1,0,0,0,0,111250
969.0,2285,648.0,2000,2000,72.0,2,0.0,8.0,1,2,1,2,3,0,2,1,1,1,0,0,248000
1117.0,1117,264.0,1963,1963,0.0,1,0.0,5.0,0,1,0,0,1,0,2,1,0,1,0,0,136870
848.0,848,420.0,2003,2003,170.0,1,717.0,6.0,1,2,1,0,3,2,2,1,1,1,0,0,133000
1048.0,1048,286.0,1956,1956,120.0,1,586.0,5.0,0,1,0,0,1,0,0,1,0,1,0,0,135000
936.0,936,288.0,1969,1969,72.0,1,252.0,3.705,0,2,0,0,1,1,0,1,0,1,0,0,111900
931.0,1283,506.0,1962,1980,0.0,1,504.0,5.0,0,1,0,0,1,0,0,1,0,0,0,0,140000
0.0,1588,680.0,1959,1959,0.0,2,0.0,3.705,0,0,0,3,3,0,0,0,0,0,0,0,134432
1742.0,2042,724.0,2006,2007,250.0,2,1152.0,9.214285714285714,1,3,2,3,3,3,2,1,1,1,1,0,455000
1165.0,2526,844.0,1994,1994,391.0,2,740.0,8.0,1,2,1,2,2,0,2,1,1,1,0,0,290000
